"Term"	"Gene_ID"	"Symbol"	"Description_(17-11-2018)"	"Short_description_(31-12-2018)"	"Curator_summary_(31-12-2018)"	"PlantTFDB"	"AGRIS_AtTFDB"	"Cell_Cycle_(van_Leene_2010)"	"Leaf_Development"	"Term"	"logFC.d13"	"p.value.d13"	"FDR.d13"	"logFC.d16"	"FDR.d16"	"logFC.d20"	"p.value.d20"	"FDR.d20"	"logFC.d20.lt"	"p.value.d20.lt"	"FDR.d20.lt"
3.74236567005922e-05	"AT2G45050"	"GATA2"	"GATA transcription factor 2"	"GATA transcription factor 2"	"Encodes a member of the GATA factor family of zinc finger transcription factors.  A positive regulator of photomorphogenesis."	"GATA"	"C2C2-Gata"	"-"	"-"	"transcription"	0.73857705049227	0.00534834219516592	0.0328000530769354	1.48123733783238	0.00252224401408926	2.22330550186824	2.23843232441382e-06	0.000372908852970677	3.40973886942422	3.61329289746374e-08	4.83519913774941e-05
3.86662693761654e-05	"AT3G20810"	"JMJD5"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"JMJD5 encodes a protein which contains  a jumonji-C (jmjC) domain. jmjd5 mutant plants have a short-period circadian phenotype. JMJD5 has histone demethylase activity and interacts with EFM to repress FT."	"-"	"-"	"-"	"-"	"Clock"	1.20644894282132	0.00124526103800409	0.0138316425413996	1.89141076629327	0.00259324774384329	0.947919351853148	0.00639341329549599	0.0442481781458847	1.32879264147219	0.000657319191917948	0.00872157083375923
3.86662693761654e-05	"AT3G20810"	"JMJD5"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"JMJD5 encodes a protein which contains  a jumonji-C (jmjC) domain. jmjd5 mutant plants have a short-period circadian phenotype. JMJD5 has histone demethylase activity and interacts with EFM to repress FT."	"-"	"-"	"-"	"-"	"histone"	1.20644894282132	0.00124526103800409	0.0138316425413996	1.89141076629327	0.00259324774384329	0.947919351853148	0.00639341329549599	0.0442481781458847	1.32879264147219	0.000657319191917948	0.00872157083375923
3.89578741444294e-05	"AT4G27130"	"AT4G27130"	"Translation initiation factor SUI1 family protein"	"Translation initiation factor SUI1 family protein"	"-"	"-"	"-"	"-"	"-"	"translation.initiation"	0.701464232424368	4.37077228893983e-05	0.00306835046618768	0.710786438665557	0.00259324774384329	0.658316786765182	7.52737211939457e-05	0.00288587530353667	0.466466583551418	0.00112004504088093	0.0122379720083626
3.89578741444294e-05	"AT4G27130"	"AT4G27130"	"Translation initiation factor SUI1 family protein"	"Translation initiation factor SUI1 family protein"	"-"	"-"	"-"	"-"	"-"	"translation_full"	0.701464232424368	4.37077228893983e-05	0.00306835046618768	0.710786438665557	0.00259324774384329	0.658316786765182	7.52737211939457e-05	0.00288587530353667	0.466466583551418	0.00112004504088093	0.0122379720083626
3.89578741444294e-05	"AT4G27130"	"AT4G27130"	"Translation initiation factor SUI1 family protein"	"Translation initiation factor SUI1 family protein"	"-"	"-"	"-"	"-"	"-"	"translation"	0.701464232424368	4.37077228893983e-05	0.00306835046618768	0.710786438665557	0.00259324774384329	0.658316786765182	7.52737211939457e-05	0.00288587530353667	0.466466583551418	0.00112004504088093	0.0122379720083626
3.89578741444294e-05	"AT4G27130"	"AT4G27130"	"Translation initiation factor SUI1 family protein"	"Translation initiation factor SUI1 family protein"	"-"	"-"	"-"	"-"	"-"	"RNA.binding"	0.701464232424368	4.37077228893983e-05	0.00306835046618768	0.710786438665557	0.00259324774384329	0.658316786765182	7.52737211939457e-05	0.00288587530353667	0.466466583551418	0.00112004504088093	0.0122379720083626
3.90343090205628e-05	"AT5G13960"	"SUVH4"	"histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH4-like protein"	"SU(VAR)3-9 homolog 4"	"Encodes a histone 3 lysine 9 specific methyltransferase involved in the maintenance of DNA methylation. SUVH4/KYP is a SU(VAR)3-9 homolog, a SET domain protein. Known SET domain proteins are involved in epigenetic control of gene expression. There are 10 SUVH genes in Arabidopsis and members of this subfamily of the SET proteins have an additional conserved SRA domain. In kyp mutants, there is a loss of CpNpG methylation. The protein was shown to bind to methylated cytosines of CG, CNG and CNN motifs via its SRA domain but has a preference for the latter two. There is also evidence that KYP/SUVH4 might be involved in the telomerase-independent process known as Alternative Lengthening of Telomeres."	"-"	"-"	"-"	"-"	"histone"	-0.420899945222673	0.09257279161998	0.208564164270907	-1.62492147116525	0.00259324774384329	-0.065440015183513	0.7901743686575	0.888962782820864	-0.0993331305404665	0.683963035185956	0.811230965035928
3.95996331876959e-05	"AT1G31180"	"IMD3"	"isopropylmalate dehydrogenase 3"	"isopropylmalate dehydrogenase 3"	"The AtIMD3 is one out of 3 genes encoding the enzyme 3-isopropylmalate dehydrogenase involved in leucine biosynthesis in Arabidopsis. Its subcellular location has been targeted to plastids."	"-"	"-"	"-"	"-"	"plastid"	-0.632318522786812	7.5301768175531e-05	0.00402144530486515	-0.685399274386262	0.00261425961450047	-0.820793994887424	8.64874842926492e-06	0.00076524255191874	-1.01585497307305	1.15175362068849e-06	0.000216807827215624
3.96267301870517e-05	"AT1G02970"	"WEE1"	"WEE1-like kinase"	"WEE1 kinase homolog"	"Protein kinase that negatively regulates the entry into mitosis."	"-"	"-"	"Yes, core"	"leafdata"	"Kinase"	-0.758995633410193	0.0190928349890175	0.0728409787961725	-2.10512500318515	0.00261425961450047	-1.1324215294174	0.00865145804547292	0.0539192582728717	-0.38649568659434	0.257979072633515	0.443890927048616
3.97752184727736e-05	"AT3G48360"	"BT2"	"BTB and TAZ domain protein 2"	"BTB and TAZ domain protein 2"	"Encodes a protein (BT2) that is an essential component of the TAC1-mediated telomerase activation pathway. Acts redundantly with BT3 and BT1 during female gametophyte development and with BT3 during male gametophyte development. BT2 also mediates multiple responses to nutrients, stresses, and hormones."	"-"	"-"	"-"	"-"	"Stress"	0.226911414998903	0.42569597388015	0.577786922540987	-2.03062617878006	0.00261494439778992	-0.150865514158876	0.592218892155617	0.75503821318931	-0.0414433852660115	0.88212522554423	0.935380769514698
4.01145476506099e-05	"AT2G03090"	"EXPA15"	"expansin A15"	"expansin A15"	"member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana."	"-"	"-"	"-"	"leafdata"	"EXP"	-0.40325737231586	0.0239840811435667	0.0842568696564874	-1.05281995540434	0.00261906498350568	-0.593402636811029	0.0102592328201538	0.059971693182091	-0.459718870980208	0.0297368588763962	0.104868259632275
4.11364506767028e-05	"AT1G45201"	"TLL1"	"triacylglycerol lipase-like 1"	"triacylglycerol lipase-like 1"	"Target of AtGRP7 regulation."	"-"	"-"	"-"	"-"	"lipase"	-0.685089023702382	0.00243723194191447	0.0200724443619872	-1.17937273578834	0.00266738889422155	-0.832869240917394	0.000602652333338453	0.010085863248287	-1.22211820329496	2.66497361062803e-05	0.00129350737640484
4.18253653888801e-05	"AT3G50740"	"UGT72E1"	"UDP-glucosyl transferase 72E1"	"UDP-glucosyl transferase 72E1"	"UGT72E1 is an UDPG:coniferyl alcohol glucosyltransferase which specifically glucosylates sinapyl- and coniferyl aldehydes. The enzyme is thought to be involved in lignin metabolism."	"-"	"-"	"-"	"-"	"lignin"	0.689112248771539	0.00309567022035078	0.0231282512691531	1.2237824099572	0.0026940483258741	0.141008554700958	0.437878509049779	0.634726051932974	-0.0160099768499169	0.928606908830593	0.962569777947747
4.18321647727361e-05	"AT4G21070"	"BRCA1"	"breast cancer susceptibility1"	"breast cancer susceptibility1"	"Encodes AtBRCA1, an ortholog of the human breast cancer susceptibility gene 1. Contains one N-terminal RING finger, two C-terminal BRCT and the p300/CBP interacting domain. Strongly induced by gamma rays, consistent with a putative role in DNA repair and in cell cycle control."	"-"	"-"	"-"	"leafdata"	"cell.cycle"	-0.447941031865149	0.0391143411874119	0.116650061945249	-1.34389316405306	0.0026940483258741	-0.581503794957486	0.0278584710191907	0.114419151903982	-0.0211072897778429	0.924153222178525	0.960105191151067
4.18321647727361e-05	"AT4G21070"	"BRCA1"	"breast cancer susceptibility1"	"breast cancer susceptibility1"	"Encodes AtBRCA1, an ortholog of the human breast cancer susceptibility gene 1. Contains one N-terminal RING finger, two C-terminal BRCT and the p300/CBP interacting domain. Strongly induced by gamma rays, consistent with a putative role in DNA repair and in cell cycle control."	"-"	"-"	"-"	"leafdata"	"dna.repair"	-0.447941031865149	0.0391143411874119	0.116650061945249	-1.34389316405306	0.0026940483258741	-0.581503794957486	0.0278584710191907	0.114419151903982	-0.0211072897778429	0.924153222178525	0.960105191151067
4.28257214368443e-05	"AT2G02740"	"WHY3"	"ssDNA-binding transcriptional regulator"	"ssDNA-binding transcriptional regulator"	"Encodes a homolog of the potato p24 protein.  It shares the conserved KGKAAL domain, a putative DNA-binding domain, with potato p24 and is localized to the plastid and not the nucleus."	"Whirly"	"Whirly"	"-"	"-"	"transcription"	-0.348928338384909	0.0243346537549869	0.0849296453806577	-0.914125390446156	0.00273704660018825	-1.53096937944879	1.37298716602738e-06	0.000295410670472301	-1.21445094176573	7.52750135346316e-06	0.00062238301583612
4.28257214368443e-05	"AT2G02740"	"WHY3"	"ssDNA-binding transcriptional regulator"	"ssDNA-binding transcriptional regulator"	"Encodes a homolog of the potato p24 protein.  It shares the conserved KGKAAL domain, a putative DNA-binding domain, with potato p24 and is localized to the plastid and not the nucleus."	"Whirly"	"Whirly"	"-"	"-"	"RNA.binding"	-0.348928338384909	0.0243346537549869	0.0849296453806577	-0.914125390446156	0.00273704660018825	-1.53096937944879	1.37298716602738e-06	0.000295410670472301	-1.21445094176573	7.52750135346316e-06	0.00062238301583612
4.28257214368443e-05	"AT2G02740"	"WHY3"	"ssDNA-binding transcriptional regulator"	"ssDNA-binding transcriptional regulator"	"Encodes a homolog of the potato p24 protein.  It shares the conserved KGKAAL domain, a putative DNA-binding domain, with potato p24 and is localized to the plastid and not the nucleus."	"Whirly"	"Whirly"	"-"	"-"	"plastid"	-0.348928338384909	0.0243346537549869	0.0849296453806577	-0.914125390446156	0.00273704660018825	-1.53096937944879	1.37298716602738e-06	0.000295410670472301	-1.21445094176573	7.52750135346316e-06	0.00062238301583612
4.28749299669406e-05	"AT5G63950"	"CHR24"	"chromatin remodeling 24"	"chromatin remodeling 24"	"-"	"-"	"-"	"-"	"-"	"chromatin"	-0.734951779719991	0.00175636642043414	0.0166431384914863	-1.24451781996058	0.00273704660018825	-0.113875281266442	0.551584833008891	0.725056041946011	-0.059705507970808	0.751104008072813	0.855216987723293
4.34680031618222e-05	"AT1G07370"	"PCNA1"	"proliferating cellular nuclear antigen 1"	"proliferating cellular nuclear antigen 1"	"Encodes putative proliferating cell nuclear antigen involved in cell cycle regulation. May be sumoylated."	"-"	"-"	"YES"	"leafdata"	"cell.cycle"	-0.77119455390108	0.0047795069858005	0.0306244281790683	-1.55745693823254	0.00275369307161667	-1.83778464010623	2.12184367422652e-05	0.00137646458873616	-1.27263145662531	0.000282990725952673	0.00516805174335186
4.34854879271883e-05	"AT5G62710"	"AT5G62710"	"Leucine-rich repeat protein kinase family protein"	"Leucine-rich repeat protein kinase family protein"	"-"	"-"	"-"	"-"	"-"	"Kinase"	-0.503052010661198	0.00884785686594194	0.0441902721972421	-1.09684309693161	0.00275369307161667	0.130084917420902	0.452922350676426	0.64755960037057	-0.432954158286776	0.0258760471366376	0.0952999565230687
4.39736162252172e-05	"AT5G18620"	"CHR17"	"chromatin remodeling factor17"	"chromatin remodeling factor17"	"Encodes a member of the A. thaliana imitation switch (AtISWI) subfamily of chromatin remodeling factors. Double mutation in CHR17 and CHR11 results in the loss of the evenly spaced nucleosome pattern in gene bodies, but does not affect nucleosome density."	"-"	"-"	"YES, domain I2"	"leafdata"	"chromatin"	-0.71800749845439	0.00032155544936589	0.00721388064058393	-0.930133883912562	0.00276610116148925	-0.0755516775608253	0.600936989154404	0.761181492684605	0.126813524253882	0.382802293947521	0.57144940341501
4.47535445410986e-05	"AT4G10100"	"CNX7"	"co-factor for nitrate, reductase and xanthine dehydrogenase 7"	"co-factor for nitrate, reductase and xanthine dehydrogenase 7"	"molybdenum cofactor synthesis family protein, similar to Molybdenum cofactor synthesis protein 2 small subunit (Molybdopterin- synthase small subunit) (MOCS2A) (MOCO1-A) (Swiss-Prot:O96033) (Homo sapiens); contains TIGRFAM TIGR01682: molybdopterin converting factor, subunit 1; sir loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling."	"-"	"-"	"-"	"-"	"Auxin"	0.531648121914646	0.000399523939119187	0.00796272238240282	0.696314311108811	0.00280583977596411	0.550050551013119	0.000308623939916784	0.00664032463452771	0.358684963672047	0.00592078615208746	0.0353700484094026
4.51672923139392e-05	"AT4G20010"	"PTAC9"	"plastid transcriptionally active 9"	"plastid transcriptionally active 9"	"-"	"-"	"-"	"-"	"-"	"plastid"	-0.639952618418583	0.000477283055750708	0.00863946212006109	-0.8712943093553	0.00282243403522154	-1.31621819823368	1.3352526225152e-06	0.000293972943659336	-1.29373364513048	1.39695925672281e-06	0.000251905014921807
4.51672923139392e-05	"AT4G20010"	"PTAC9"	"plastid transcriptionally active 9"	"plastid transcriptionally active 9"	"-"	"-"	"-"	"-"	"-"	"transcription"	-0.639952618418583	0.000477283055750708	0.00863946212006109	-0.8712943093553	0.00282243403522154	-1.31621819823368	1.3352526225152e-06	0.000293972943659336	-1.29373364513048	1.39695925672281e-06	0.000251905014921807
4.56738022281569e-05	"AT3G53900"	"UPP"	"uracil phosphoribosyltransferase"	"uracil phosphoribosyltransferase"	"Encodes UPP, a plastidial uracil phosphoribosyltransferase (UPRT) involved in uracil salvage.  Loss-of-function mutation causes dramatic growth retardation, a pale-green to albino phenotype, abnormal root morphology and chloroplastic disorders."	"-"	"-"	"-"	"-"	"plastid"	-0.773854135070234	0.00126829497275827	0.0139615680315145	-1.19452768757212	0.00284469661640764	-0.55114078094476	0.0109506167917701	0.0623201016938309	-0.739587588220677	0.00180792223887147	0.0163606810186721
4.56738022281569e-05	"AT3G53900"	"UPP"	"uracil phosphoribosyltransferase"	"uracil phosphoribosyltransferase"	"Encodes UPP, a plastidial uracil phosphoribosyltransferase (UPRT) involved in uracil salvage.  Loss-of-function mutation causes dramatic growth retardation, a pale-green to albino phenotype, abnormal root morphology and chloroplastic disorders."	"-"	"-"	"-"	"-"	"growth"	-0.773854135070234	0.00126829497275827	0.0139615680315145	-1.19452768757212	0.00284469661640764	-0.55114078094476	0.0109506167917701	0.0623201016938309	-0.739587588220677	0.00180792223887147	0.0163606810186721
4.56738022281569e-05	"AT3G53900"	"UPP"	"uracil phosphoribosyltransferase"	"uracil phosphoribosyltransferase"	"Encodes UPP, a plastidial uracil phosphoribosyltransferase (UPRT) involved in uracil salvage.  Loss-of-function mutation causes dramatic growth retardation, a pale-green to albino phenotype, abnormal root morphology and chloroplastic disorders."	"-"	"-"	"-"	"-"	"chloroplast"	-0.773854135070234	0.00126829497275827	0.0139615680315145	-1.19452768757212	0.00284469661640764	-0.55114078094476	0.0109506167917701	0.0623201016938309	-0.739587588220677	0.00180792223887147	0.0163606810186721
4.65226340922675e-05	"AT5G66750"	"CHR1"	"chromatin remodeling 1"	"chromatin remodeling 1"	"Protein is similar to SWI2/SNF2 chromatin remodeling proteins. DDM1 is appears to act as a chromatin-remodeling ATPase involved in cytosine methylation in CG and non-CG contexts. Involved in gene silencing and maintenance of DNA methylation and histone methylation. Hypomethylation of many genomic regions occurs in ddm1 mutants, and can cause several phenotypic abnormalities, but some loci, such as BONSAI (At1g73177) can be hypermethylated in ddm1 mutants after several generations, leading to different phenotypes. DDM1 might be involved in establishing a heterochromain boundary. A line expressing an RNAi targeted against DDM1  shows some resistance to agrobacterium-mediated root transformation."	"-"	"-"	"-"	"-"	"histone"	-0.714652704491204	0.00245936047217154	0.0201932051951847	-1.26182189685545	0.00287462729100262	-1.36127948542137	4.1715841937586e-05	0.00204623769752915	-0.915296573151746	0.000739462243595455	0.00935269079508106
4.65226340922675e-05	"AT5G66750"	"CHR1"	"chromatin remodeling 1"	"chromatin remodeling 1"	"Protein is similar to SWI2/SNF2 chromatin remodeling proteins. DDM1 is appears to act as a chromatin-remodeling ATPase involved in cytosine methylation in CG and non-CG contexts. Involved in gene silencing and maintenance of DNA methylation and histone methylation. Hypomethylation of many genomic regions occurs in ddm1 mutants, and can cause several phenotypic abnormalities, but some loci, such as BONSAI (At1g73177) can be hypermethylated in ddm1 mutants after several generations, leading to different phenotypes. DDM1 might be involved in establishing a heterochromain boundary. A line expressing an RNAi targeted against DDM1  shows some resistance to agrobacterium-mediated root transformation."	"-"	"-"	"-"	"-"	"chromatin"	-0.714652704491204	0.00245936047217154	0.0201932051951847	-1.26182189685545	0.00287462729100262	-1.36127948542137	4.1715841937586e-05	0.00204623769752915	-0.915296573151746	0.000739462243595455	0.00935269079508106
4.65226340922675e-05	"AT5G66750"	"CHR1"	"chromatin remodeling 1"	"chromatin remodeling 1"	"Protein is similar to SWI2/SNF2 chromatin remodeling proteins. DDM1 is appears to act as a chromatin-remodeling ATPase involved in cytosine methylation in CG and non-CG contexts. Involved in gene silencing and maintenance of DNA methylation and histone methylation. Hypomethylation of many genomic regions occurs in ddm1 mutants, and can cause several phenotypic abnormalities, but some loci, such as BONSAI (At1g73177) can be hypermethylated in ddm1 mutants after several generations, leading to different phenotypes. DDM1 might be involved in establishing a heterochromain boundary. A line expressing an RNAi targeted against DDM1  shows some resistance to agrobacterium-mediated root transformation."	"-"	"-"	"-"	"-"	"ATPase"	-0.714652704491204	0.00245936047217154	0.0201932051951847	-1.26182189685545	0.00287462729100262	-1.36127948542137	4.1715841937586e-05	0.00204623769752915	-0.915296573151746	0.000739462243595455	0.00935269079508106
4.65226340922675e-05	"AT5G66750"	"CHR1"	"chromatin remodeling 1"	"chromatin remodeling 1"	"Protein is similar to SWI2/SNF2 chromatin remodeling proteins. DDM1 is appears to act as a chromatin-remodeling ATPase involved in cytosine methylation in CG and non-CG contexts. Involved in gene silencing and maintenance of DNA methylation and histone methylation. Hypomethylation of many genomic regions occurs in ddm1 mutants, and can cause several phenotypic abnormalities, but some loci, such as BONSAI (At1g73177) can be hypermethylated in ddm1 mutants after several generations, leading to different phenotypes. DDM1 might be involved in establishing a heterochromain boundary. A line expressing an RNAi targeted against DDM1  shows some resistance to agrobacterium-mediated root transformation."	"-"	"-"	"-"	"-"	"silencing"	-0.714652704491204	0.00245936047217154	0.0201932051951847	-1.26182189685545	0.00287462729100262	-1.36127948542137	4.1715841937586e-05	0.00204623769752915	-0.915296573151746	0.000739462243595455	0.00935269079508106
4.66098330166793e-05	"AT5G23420"	"HMGB6"	"high-mobility group box 6"	"high-mobility group box 6"	"Encodes HMGB6, a protein belonging to the subgroup of HMGB (high mobility group B) proteins.  Localized in the nucleus. Binds to supercoiled DNA in vitro. HMGB6 is phosphorylated by protein kinase CK2alpha within its acidic C-terminal domain."	"-"	"-"	"-"	"-"	"Kinase"	-0.737291907900253	0.00491532265125038	0.0310865928468749	-1.45180080944104	0.00287462729100262	-1.04102292054722	0.000779774664901621	0.011588896000979	-0.974422659754559	0.00111919992856177	0.0122379720083626
4.72137241139414e-05	"AT2G07680"	"ABCC13"	"multidrug resistance-associated protein 11"	"multidrug resistance-associated protein 11"	"Encodes ABCC13/MRP11, a member of the multidrug resistance associated protein MRP/ABCC subfamily. Its expression is induced by gibberellic acid and downregulated by naphthalene acetic acid, abscisic acid, and zeatin."	"-"	"-"	"-"	"-"	"Gibberellin"	-0.776245120926571	0.000431891585748467	0.00827448758457654	-1.01681486864792	0.00289302476496235	-0.342255809839059	0.0463216113529146	0.157545067245569	-0.146907717466398	0.35162200503724	0.542995708650761
4.77835455132183e-05	"AT3G05910"	"AT3G05910"	"Pectinacetylesterase family protein"	"Pectinacetylesterase family protein"	"-"	"-"	"-"	"-"	"-"	"pectin"	-0.38437736919998	0.0126830918059226	0.0553704542894484	-0.848292545073206	0.00291849564757186	-0.240291526710488	0.0881400445022251	0.23627216850222	-0.327774206820594	0.0270772277264482	0.0982899213521033
4.9454627570631e-05	"AT4G25500"	"RS40"	"arginine/serine-rich splicing factor 35"	"arginine/serine-rich splicing factor 35"	"Encodes an arginine/serine-rich splicing factor. The transcript is alternatively spliced and is differentially expressed in different tissues (flowers, roots, stems, and leaves) examined. Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926. RS40 binds to HYL1 and co-localizes to the nuclear dicing body. Along with RS41, it appears to be involved in pri-miRNA processing and miRNA biogenesis (DOI:10.1093/nar/gkv751)."	"-"	"-"	"-"	"leafdata"	"miRNA"	0.609376933307028	0.000822635329516696	0.0113526073827034	0.866953484103241	0.00297441597843434	0.37738317649411	0.0166720234199916	0.0824198672151751	0.771140034270591	0.000137274190778436	0.00335807432583837
4.9454627570631e-05	"AT4G25500"	"RS40"	"arginine/serine-rich splicing factor 35"	"arginine/serine-rich splicing factor 35"	"Encodes an arginine/serine-rich splicing factor. The transcript is alternatively spliced and is differentially expressed in different tissues (flowers, roots, stems, and leaves) examined. Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926. RS40 binds to HYL1 and co-localizes to the nuclear dicing body. Along with RS41, it appears to be involved in pri-miRNA processing and miRNA biogenesis (DOI:10.1093/nar/gkv751)."	"-"	"-"	"-"	"leafdata"	"RNA.binding"	0.609376933307028	0.000822635329516696	0.0113526073827034	0.866953484103241	0.00297441597843434	0.37738317649411	0.0166720234199916	0.0824198672151751	0.771140034270591	0.000137274190778436	0.00335807432583837
5.0734626184055e-05	"AT5G54510"	"DFL1"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3)."	"-"	"-"	"-"	"-"	"GH3"	0.229359123337734	0.339339331457494	0.497371954003421	1.64454264873668	0.00300827964112963	-0.114775449796818	0.642385093600526	0.791135642138179	0.285213415840563	0.254424325002273	0.439531949780387
5.0734626184055e-05	"AT5G54510"	"DFL1"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3)."	"-"	"-"	"-"	"-"	"Auxin_induced"	0.229359123337734	0.339339331457494	0.497371954003421	1.64454264873668	0.00300827964112963	-0.114775449796818	0.642385093600526	0.791135642138179	0.285213415840563	0.254424325002273	0.439531949780387
5.0734626184055e-05	"AT5G54510"	"DFL1"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3)."	"-"	"-"	"-"	"-"	"Auxin_metabolism"	0.229359123337734	0.339339331457494	0.497371954003421	1.64454264873668	0.00300827964112963	-0.114775449796818	0.642385093600526	0.791135642138179	0.285213415840563	0.254424325002273	0.439531949780387
5.0734626184055e-05	"AT5G54510"	"DFL1"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3)."	"-"	"-"	"-"	"-"	"Auxin"	0.229359123337734	0.339339331457494	0.497371954003421	1.64454264873668	0.00300827964112963	-0.114775449796818	0.642385093600526	0.791135642138179	0.285213415840563	0.254424325002273	0.439531949780387
5.0734626184055e-05	"AT5G54510"	"DFL1"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3)."	"-"	"-"	"-"	"-"	"Light"	0.229359123337734	0.339339331457494	0.497371954003421	1.64454264873668	0.00300827964112963	-0.114775449796818	0.642385093600526	0.791135642138179	0.285213415840563	0.254424325002273	0.439531949780387
5.07492572405041e-05	"AT5G23910"	"AT5G23910"	"ATP binding microtubule motor family protein"	"ATP binding microtubule motor family protein"	"-"	"-"	"-"	"-"	"-"	"microtubule"	-0.843313212937622	0.00988186006839377	0.0474158992739401	-1.89655101466022	0.00300827964112963	-0.238354289433769	0.497089058048359	0.683109611343275	-0.23509948196754	0.488967792660968	0.666723043802591
5.13226730169953e-05	"AT5G22440"	"AT5G22440"	"Ribosomal protein L1p/L10e family"	"Ribosomal protein L1p/L10e family"	"-"	"-"	"-"	"-"	"-"	"ribosome_and_KEGG"	-0.480619151341323	0.000256231880921378	0.00652081384537161	-0.585409070350995	0.0030272382894199	-0.735751146988403	7.35495460825396e-06	0.000736071312371006	-1.05435558087059	2.37582279013603e-07	0.000100633942930208
5.13226730169953e-05	"AT5G22440"	"AT5G22440"	"Ribosomal protein L1p/L10e family"	"Ribosomal protein L1p/L10e family"	"-"	"-"	"-"	"-"	"-"	"RNA.binding"	-0.480619151341323	0.000256231880921378	0.00652081384537161	-0.585409070350995	0.0030272382894199	-0.735751146988403	7.35495460825396e-06	0.000736071312371006	-1.05435558087059	2.37582279013603e-07	0.000100633942930208
5.21464945022309e-05	"AT1G74920"	"ALDH10A8"	"aldehyde dehydrogenase 10A8"	"aldehyde dehydrogenase 10A8"	"ALDH10A8 encodes a protein that has not been functionally characterized, but it is similar to an Arabidopsis protein that has betaine aldehyde dehydrogenase and aminoaldehyde dehydrogenase activity. ALDH10A8 localizes to leucoplasts. aldh10a8 mutant plants are more susceptible to NaCl and dehydration stress."	"-"	"-"	"-"	"-"	"Stress"	0.320611677452312	0.00727384448975889	0.0393944426685054	0.629997974916881	0.00305678553221436	0.512055140609745	0.000290416412753921	0.006416271130785	0.615177171557493	6.39902672142814e-05	0.00211865091991099
5.27649015896326e-05	"AT5G48310"	"AT5G48310"	"portal protein"	"-"	"Protein of unknown function that may be involved in stress response. Strongly expressed in vascular tissues.Mutants are ABA- insensitive."	"-"	"-"	"-"	"-"	"ABA"	-0.976944855109848	0.00299020156391523	0.0227741256682104	-1.77790222867177	0.00307400198984032	-0.0778328470744042	0.80661327945794	0.898853265449746	0.124306384746898	0.685829817303947	0.812660476928026
5.27649015896326e-05	"AT5G48310"	"AT5G48310"	"portal protein"	"-"	"Protein of unknown function that may be involved in stress response. Strongly expressed in vascular tissues.Mutants are ABA- insensitive."	"-"	"-"	"-"	"-"	"Stress"	-0.976944855109848	0.00299020156391523	0.0227741256682104	-1.77790222867177	0.00307400198984032	-0.0778328470744042	0.80661327945794	0.898853265449746	0.124306384746898	0.685829817303947	0.812660476928026
